DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Enero,2012.0,8.0,Agosto,2011.0,Guatemala,Guatemala,32.0,35.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Comerciantes de tiendas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Solola,Sololá,Enero,2012.0,30.0,Noviembre,2011.0,Solola,Sololá,24.0,18.0,Indigena,Indigena,Guatemala,Guatemala,Primaria,Ninguna,Comerciantes de tiendas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Agosto,2011.0,23.0,Junio,2011.0,Guatemala,Guatemala,49.0,50.0,Ignorado,Ignorado,Guatemala,Guatemala,Básico,Ninguna,Comerciantes de tiendas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Retalhuleu,San Andrés Villa Seca,Mayo,2012.0,13.0,Octubre,2011.0,Retalhuleu,San Andrés Villa Seca,57.0,55.0,No indigena,No indigena,Guatemala,Guatemala,Básico,Primaria,Comerciantes de tiendas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Mixco,Marzo,2012.0,20.0,Septiembre,2011.0,Guatemala,Guatemala,36.0,34.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Diversificado,Comerciantes de tiendas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Marzo,2011.0,31.0,Enero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Jalapa,Monjas,Septiembre,2011.0,8.0,Agosto,2011.0,Jutiapa,Jutiapa,Ignorado,51.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Totonicapán,Abril,2012.0,17.0,Octubre,2011.0,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Totonicapán,Octubre,2011.0,31.0,Agosto,2011.0,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quiche,Santa Cruz del Quiché,Febrero,2011.0,5.0,Enero,2011.0,Quiche,Santa Cruz del Quiché,23.0,21.0,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Marzo,2012.0,25.0,Noviembre,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Julio,2011.0,3.0,Mayo,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Retalhuleu,Retalhuleu,Octubre,2011.0,5.0,Septiembre,2011.0,Retalhuleu,Retalhuleu,23.0,21.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Alta Verapaz,Tactic,Abril,2012.0,2.0,Septiembre,2011.0,Alta Verapaz,Cobán,31.0,28.0,No indigena,No indigena,Guatemala,Guatemala,Básico,Básico,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,San Marcos,San Marcos,Septiembre,2011.0,12.0,Mayo,2011.0,Guatemala,Guatemala,30.0,30.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Universitario,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Enero,2012.0,17.0,Octubre,2011.0,Guatemala,Guatemala,Ignorado,45.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Febrero,2012.0,14.0,Diciembre,2011.0,Guatemala,Guatemala,25.0,19.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Primaria,Estudiante,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Marzo,2011.0,4.0,Febrero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Mecánicos y reparadores de vehículos de motor,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Salcajá,Enero,2012.0,25.0,Noviembre,2011.0,Quetzaltenango,Quetzaltenango,55.0,50.0,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Primaria,Ignorado,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Septiembre,2011.0,11.0,Febrero,2011.0,Guatemala,Guatemala,Ignorado,29.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Ignorado,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Octubre,2011.0,17.0,Agosto,2011.0,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Periodistas,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,San Francisco el Alto,Julio,2011.0,23.0,Mayo,2011.0,Totonicapan,Totonicapán,28.0,23.0,Indigena,Indigena,Guatemala,Guatemala,Básico,Primaria,"Sastres, modistos, peleteros y sombrereros",Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Mixco,Abril,2011.0,17.0,Febrero,2011.0,Guatemala,Guatemala,19.0,24.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en control de procesos no clasificados bajo otros epígrafes,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Octubre,2011.0,30.0,Septiembre,2011.0,Guatemala,Villa Nueva,64.0,48.0,Ignorado,No indigena,Guatemala,Guatemala,Ninguna,Diversificado,Ocupacion no bien especificada,Comerciantes de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Sacatepequez,Antigua Guatemala,Octubre,2011.0,30.0,Junio,2011.0,Guatemala,Guatemala,31.0,28.0,No indigena,No indigena,Guatemala,Guatemala,Ninguna,Ignorado,Estudiante,Periodistas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Mayo,2012.0,22.0,Febrero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Vendedores no clasificados bajo otros epígrafes,"Sastres, modistos, peleteros y sombrereros",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Peten,San Luis,Agosto,2011.0,1.0,Agosto,2011.0,Peten,San Luis,Ignorado,40.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Primaria,Agricultores y trabajadores calificados de cultivos extensivos,Conserjes,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Santa Catarina Pinula,Diciembre,2011.0,19.0,Octubre,2011.0,Guatemala,Santa Catarina Pinula,Ignorado,31.0,Ignorado,No indigena,Guatemala,Guatemala,Ninguna,Universitario,Agricultores y trabajadores calificados de cultivos extensivos,Contables,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Suchitepequez,Mazatenango,Noviembre,2011.0,27.0,Septiembre,2011.0,Quetzaltenango,Quetzaltenango,38.0,33.0,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Universitario,Ignorado,Contables,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Septiembre,2011.0,8.0,Junio,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Analistas de sistemas,Contables,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Santa Catarina Pinula,Mayo,2011.0,10.0,Marzo,2011.0,Guatemala,Guatemala,39.0,40.0,No indigena,No indigena,Guatemala,Guatemala,Diversificado,Diversificado,Técnicos en redes y sistemas de computadores,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Totonicapán,Noviembre,2011.0,6.0,Octubre,2011.0,Totonicapan,Totonicapán,32.0,27.0,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Comerciantes de tiendas,"Costureros, bordadores y afines",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Febrero,2012.0,30.0,Noviembre,2011.0,Guatemala,Villa Nueva,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,"Costureros, bordadores y afines",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Junio,2011.0,7.0,Febrero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Técnicos en ciencias físicas y en ingeniería no clasificados bajo otros epígrafes,"Costureros, bordadores y afines",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Cantel,Abril,2011.0,21.0,Marzo,2011.0,Quetzaltenango,Quetzaltenango,66.0,50.0,No indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Zapateros y afines,"Costureros, bordadores y afines",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,San Marcos,Malacatán,Septiembre,2011.0,29.0,Julio,2011.0,San Marcos,Malacatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,"Mensajeros, mandaderos, maleteros y repartidores","Costureros, bordadores y afines",,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Jutiapa,San José Acatempa,Marzo,2011.0,28.0,Enero,2011.0,Jutiapa,Jutiapa,Ignorado,34.0,Ignorado,No indigena,Guatemala,Guatemala,Ignorado,Diversificado,Agricultores y trabajadores calificados de cultivos extensivos,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,El Progreso,San Agustín Acasaguastlán,Marzo,2012.0,14.0,Noviembre,2011.0,El Progreso,Guastatoya,49.0,21.0,No indigena,No indigena,Guatemala,Guatemala,Primaria,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Jutiapa,El Progreso,Enero,2012.0,6.0,Diciembre,2011.0,Jutiapa,El Progreso,52.0,35.0,Ignorado,No indigena,Guatemala,Guatemala,Ninguna,Primaria,Ignorado,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Chiquimula,Chiquimula,Enero,2012.0,24.0,Octubre,2011.0,Chiquimula,Chiquimula,48.0,40.0,Ignorado,Ignorado,Guatemala,Guatemala,Diversificado,Básico,Empleados de contabilidad y cálculo de costos,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Marzo,2011.0,12.0,Enero,2011.0,Guatemala,Guatemala,43.0,42.0,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Empleados de contabilidad y cálculo de costos,Especialistas en tratamientos de belleza y afines,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Enero,2012.0,1.0,Diciembre,2011.0,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Abril,2011.0,8.0,Febrero,2011.0,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Noviembre,2011.0,19.0,Octubre,2011.0,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,San Pedro Necta,Noviembre,2011.0,4.0,Octubre,2011.0,Huehuetenango,La Democracia,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Febrero,2012.0,14.0,Noviembre,2011.0,Huehuetenango,La Democracia,35.0,22.0,No indigena,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Diciembre,2011.0,26.0,Octubre,2011.0,Huehuetenango,La Democracia,41.0,37.0,No indigena,Ignorado,Guatemala,Guatemala,Primaria,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,San Gaspar Ixchil,Octubre,2011.0,15.0,Agosto,2011.0,Huehuetenango,Huehuetenango,32.0,29.0,Indigena,Indigena,Guatemala,Guatemala,Primaria,Primaria,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Zunil,Agosto,2011.0,11.0,Julio,2011.0,Quetzaltenango,Quetzaltenango,31.0,31.0,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Básico,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,La Democracia,Octubre,2011.0,26.0,Agosto,2011.0,Huehuetenango,Huehuetenango,46.0,43.0,Indigena,No indigena,Guatemala,Guatemala,Primaria,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Coatepeque,Octubre,2011.0,28.0,Septiembre,2011.0,Quetzaltenango,Coatepeque,Ignorado,Ignorado,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Huehuetenango,Chiantla,Enero,2012.0,1.0,Diciembre,2011.0,Huehuetenango,Huehuetenango,45.0,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Salcajá,Noviembre,2011.0,4.0,Noviembre,2011.0,Quetzaltenango,Quetzaltenango,53.0,59.0,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Primaria,Operadores de telares y otras máquinas tejedoras,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Jutiapa,San José Acatempa,Febrero,2012.0,8.0,Abril,2011.0,Jutiapa,Jutiapa,Ignorado,Ignorado,No indigena,Ignorado,Guatemala,Guatemala,Primaria,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,La Esperanza,Abril,2011.0,4.0,Febrero,2011.0,Quetzaltenango,Quetzaltenango,24.0,28.0,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Junio,2011.0,11.0,Abril,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Estudiante,Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,Coatepeque,Abril,2012.0,2.0,Diciembre,2011.0,Quetzaltenango,Coatepeque,Ignorado,Ignorado,No indigena,No indigena,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Junio,2011.0,14.0,Abril,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Chinautla,Julio,2011.0,14.0,Junio,2011.0,Guatemala,Guatemala,58.0,43.0,No indigena,No indigena,Guatemala,Guatemala,Ninguna,Ninguna,"Mensajeros, mandaderos, maleteros y repartidores",Demostradores de tiendas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Marzo,2011.0,8.0,Febrero,2011.0,Guatemala,Guatemala,43.0,39.0,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Abogados,Otros profesionales de nivel medio en actividades culturales y artísticas,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Sacatepequez,Magdalena Milpas Altas,Octubre,2011.0,5.0,Octubre,2011.0,Guatemala,Guatemala,29.0,37.0,No indigena,No indigena,Guatemala,Guatemala,Universitario,Universitario,Abogados,Diseñadores gráficos y multimedia,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Diciembre,2011.0,13.0,Octubre,2011.0,Guatemala,Guatemala,26.0,26.0,Ignorado,No indigena,Guatemala,Guatemala,Ninguna,Ignorado,Estudiante,Diseñadores gráficos y multimedia,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Febrero,2011.0,21.0,Enero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Ingenieros industriales y de producción,Diseñadores gráficos y multimedia,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Guatemala,Abril,2011.0,3.0,Marzo,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,No indigena,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Ingenieros industriales y de producción,Diseñadores gráficos y multimedia,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Guatemala,Mixco,Abril,2011.0,17.0,Febrero,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Momostenango,Octubre,2011.0,7.0,Marzo,2011.0,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Momostenango,Abril,2011.0,7.0,Marzo,2011.0,Totonicapan,Momostenango,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Momostenango,Junio,2011.0,10.0,Mayo,2011.0,Totonicapan,Totonicapán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,Momostenango,Noviembre,2011.0,5.0,Agosto,2011.0,Totonicapan,Totonicapán,Ignorado,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,San Marcos,Tajumulco,Marzo,2012.0,25.0,Octubre,2011.0,San Marcos,Tajumulco,51.0,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Primaria,Ninguna,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Totonicapan,San Francisco el Alto,Enero,2012.0,17.0,Noviembre,2011.0,Quetzaltenango,Quetzaltenango,52.0,39.0,Indigena,Indigena,Guatemala,Guatemala,Primaria,Ninguna,Comerciantes de tiendas,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Jutiapa,Moyuta,Febrero,2012.0,10.0,Diciembre,2011.0,Guatemala,Guatemala,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Peten,San Luis,Enero,2012.0,21.0,Noviembre,2011.0,Peten,San Benito,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Peten,Dolores,Septiembre,2011.0,27.0,Julio,2011.0,Peten,La Libertad,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Peten,San Luis,Mayo,2012.0,2.0,Diciembre,2011.0,Peten,Poptún,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quetzaltenango,San Martín Sacatepéquez,Junio,2011.0,2.0,Febrero,2011.0,Quetzaltenango,San Martín Sacatepéquez,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Alta Verapaz,Fray Bartolomé de las Casas,Mayo,2011.0,18.0,Marzo,2011.0,Alta Verapaz,Fray Bartolomé de las Casas,36.0,Ignorado,Indigena,Ignorado,Guatemala,Guatemala,Ninguna,Ignorado,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Solola,Sololá,Marzo,2011.0,25.0,Enero,2011.0,Solola,Sololá,Ignorado,Ignorado,Indigena,Ignorado,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Escuintla,Santa Lucía Cotzumalguapa,Octubre,2011.0,26.0,Agosto,2011.0,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Alta Verapaz,Chisec,Abril,2011.0,16.0,Febrero,2011.0,Alta Verapaz,Chisec,Ignorado,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Ninguna,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Alta Verapaz,Cobán,Octubre,2011.0,28.0,Julio,2011.0,Alta Verapaz,Cobán,34.0,Ignorado,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Primaria,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Quiche,Uspantán,Abril,2011.0,18.0,Febrero,2011.0,Quiche,Nebaj,34.0,40.0,Indigena,Indigena,Guatemala,Guatemala,Ninguna,Primaria,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Izabal,Morales,Noviembre,2011.0,14.0,Septiembre,2011.0,Izabal,Puerto Barrios,52.0,52.0,No indigena,No indigena,Guatemala,Guatemala,Primaria,Primaria,Agricultores y trabajadores calificados de cultivos extensivos,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,Escuintla,Santa Lucía Cotzumalguapa,Abril,2012.0,31.0,Agosto,2011.0,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Oficios domésticos no remunerados,,,
,,,,,,,,,,,,,,,,,,Divorcios11.sav,,,,,San Marcos,Malacatán,Octubre,2011.0,19.0,Septiembre,2011.0,San Marcos,Malacatán,Ignorado,Ignorado,Ignorado,Ignorado,Guatemala,Guatemala,Ignorado,Ignorado,Estudiante,Oficios domésticos no remunerados,,,
