DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,GETHOM,GETMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,OCUHOM,OCUMUJ,origen_archivo,PUEHOM,PUEMUJ,CIUOHOM,CIUOMUJ,depreg,mupreg,mesreg,añoreg,diaocu,mesocu,añoocu,depocu,mupocu,edadhom,edadmuj,grethom,gretmuj,nachom,nacmuj,escohom,escomuj,ocupahom,ocupamuj,AÑOOCU,PPERHOM,PPERMUJ
9.0,0901,2.0,2019.0,11.0,2.0,9.0,0901,52.0,29.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,2.0,2019.0,11.0,1.0,7.0,0701,29.0,25.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,3.0,2019.0,19.0,2.0,1.0,0111,22.0,18.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,9.0
14.0,1401,6.0,2019.0,26.0,3.0,14.0,1401,23.0,19.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
5.0,0509,6.0,2019.0,21.0,1.0,14.0,1401,31.0,21.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
8.0,0805,6.0,2019.0,30.0,4.0,8.0,0805,32.0,23.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
8.0,0805,7.0,2019.0,26.0,3.0,8.0,0805,20.0,19.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
8.0,0805,7.0,2019.0,15.0,5.0,8.0,0805,28.0,23.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
11.0,1101,8.0,2019.0,12.0,2.0,13.0,1308,28.0,26.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,8.0,2019.0,24.0,6.0,7.0,0701,22.0,22.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,8.0,2019.0,29.0,4.0,14.0,1406,44.0,44.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
20.0,2003,8.0,2019.0,8.0,3.0,20.0,2003,62.0,60.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
8.0,0805,9.0,2019.0,17.0,7.0,8.0,0805,23.0,27.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
2.0,0201,9.0,2019.0,4.0,9.0,2.0,0201,31.0,29.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
10.0,1001,9.0,2019.0,24.0,7.0,8.0,0805,30.0,30.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,11.0,2019.0,5.0,8.0,7.0,0701,25.0,23.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,11.0,2019.0,13.0,9.0,7.0,0710,24.0,19.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,12.0,2019.0,8.0,11.0,1.0,0101,51.0,42.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
8.0,0807,1.0,2020.0,7.0,10.0,8.0,0807,33.0,30.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,1.0,2020.0,3.0,10.0,7.0,0701,29.0,26.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
8.0,0805,2.0,2020.0,5.0,9.0,8.0,0805,30.0,25.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
13.0,1308,3.0,2020.0,18.0,10.0,13.0,1308,33.0,29.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
14.0,1401,3.0,2020.0,30.0,9.0,14.0,1401,25.0,18.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,1.0
7.0,0719,3.0,2020.0,13.0,11.0,7.0,0719,23.0,24.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
8.0,0805,3.0,2019.0,24.0,1.0,8.0,0805,29.0,21.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,4.0,2019.0,28.0,3.0,1.0,0108,29.0,31.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
8.0,0805,6.0,2019.0,24.0,4.0,8.0,0805,28.0,34.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
20.0,2001,8.0,2019.0,14.0,1.0,20.0,2001,29.0,24.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,12.0,2019.0,27.0,9.0,1.0,0101,49.0,47.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
5.0,0501,12.0,2019.0,12.0,6.0,5.0,0501,31.0,26.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,9.0,4.0
1.0,0101,7.0,2019.0,2.0,7.0,1.0,0101,27.0,23.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
20.0,2001,7.0,2019.0,2.0,4.0,20.0,2001,27.0,26.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,9.0,4.0
9.0,0901,10.0,2019.0,2.0,10.0,9.0,0902,32.0,34.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
9.0,0901,10.0,2019.0,15.0,3.0,9.0,0901,26.0,31.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0117,9.0,2019.0,18.0,2.0,1.0,0117,37.0,35.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
9.0,0920,11.0,2019.0,9.0,9.0,9.0,0917,37.0,33.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
15.0,1503,6.0,2019.0,6.0,5.0,15.0,1504,27.0,29.0,,,320.0,320.0,2.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
14.0,1401,7.0,2019.0,6.0,3.0,8.0,0807,31.0,24.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
12.0,1202,12.0,2019.0,21.0,6.0,12.0,1202,34.0,24.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0115,5.0,2019.0,14.0,5.0,1.0,0115,38.0,32.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
9.0,0901,6.0,2019.0,10.0,6.0,13.0,1308,24.0,23.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,1.0
22.0,2208,6.0,2019.0,27.0,3.0,20.0,2001,27.0,25.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0109,7.0,2019.0,20.0,6.0,1.0,0109,31.0,28.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,9.0,4.0
7.0,0701,8.0,2019.0,7.0,5.0,7.0,0708,27.0,27.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,7.0,2019.0,14.0,5.0,1.0,0116,31.0,27.0,,,320.0,320.0,2.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
12.0,1230,11.0,2019.0,29.0,3.0,9.0,0920,32.0,29.0,,,320.0,320.0,2.0,5.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,3.0,2020.0,6.0,12.0,1.0,0108,30.0,39.0,,,320.0,320.0,2.0,9.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
18.0,1804,10.0,2019.0,27.0,9.0,18.0,1804,29.0,32.0,,,320.0,320.0,2.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
11.0,1101,6.0,2019.0,26.0,2.0,11.0,1101,35.0,36.0,,,320.0,222.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
8.0,0801,10.0,2019.0,8.0,10.0,8.0,0801,32.0,31.0,,,320.0,320.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
7.0,0701,5.0,2019.0,20.0,2.0,7.0,0701,26.0,25.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,5.0,2019.0,7.0,3.0,12.0,1204,33.0,31.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,1.0
1.0,0101,6.0,2019.0,15.0,4.0,1.0,0108,64.0,53.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
12.0,1217,6.0,2019.0,30.0,5.0,12.0,1217,50.0,24.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
5.0,0511,8.0,2019.0,7.0,5.0,5.0,0511,52.0,32.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
11.0,1101,8.0,2019.0,20.0,6.0,11.0,1101,31.0,35.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
21.0,2101,9.0,2019.0,26.0,6.0,21.0,2101,26.0,25.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
14.0,1415,11.0,2019.0,22.0,8.0,14.0,1415,28.0,23.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
9.0,0901,12.0,2019.0,5.0,12.0,9.0,0913,22.0,19.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
9.0,0920,1.0,2020.0,15.0,7.0,9.0,0922,31.0,28.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
13.0,1301,2.0,2020.0,26.0,12.0,13.0,1301,31.0,21.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
12.0,1219,2.0,2020.0,17.0,10.0,12.0,1219,41.0,38.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
8.0,0801,8.0,2019.0,5.0,7.0,8.0,0801,30.0,24.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0101,9.0,2019.0,27.0,8.0,1.0,0101,34.0,27.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
21.0,2101,10.0,2019.0,30.0,1.0,21.0,2106,44.0,44.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
7.0,0701,10.0,2019.0,18.0,7.0,7.0,0701,36.0,28.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
5.0,0503,12.0,2019.0,27.0,11.0,1.0,0114,60.0,27.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
15.0,1503,12.0,2019.0,8.0,3.0,15.0,1503,42.0,40.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,1.0
10.0,1021,6.0,2020.0,24.0,7.0,11.0,1104,28.0,23.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0107,6.0,2019.0,15.0,4.0,1.0,0101,38.0,29.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,6.0,2019.0,3.0,4.0,1.0,0114,26.0,26.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
8.0,0803,8.0,2019.0,12.0,7.0,8.0,0803,32.0,32.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
20.0,2007,1.0,2020.0,11.0,3.0,20.0,2007,29.0,32.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,7.0,2019.0,11.0,4.0,6.0,0613,46.0,999.0,,,320.0,320.0,3.0,9.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
1.0,0116,10.0,2019.0,23.0,10.0,1.0,0116,22.0,20.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
10.0,1001,5.0,2019.0,18.0,1.0,10.0,1001,26.0,18.0,,,320.0,320.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
10.0,1016,10.0,2019.0,2.0,10.0,5.0,0501,60.0,55.0,,,320.0,320.0,3.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
19.0,1901,3.0,2019.0,3.0,1.0,19.0,1901,32.0,31.0,,,320.0,320.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
1.0,0108,8.0,2019.0,24.0,4.0,1.0,0108,50.0,999.0,,,320.0,320.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
12.0,1201,6.0,2019.0,12.0,3.0,12.0,1201,28.0,22.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
18.0,1801,6.0,2019.0,5.0,6.0,18.0,1804,36.0,35.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
17.0,1705,11.0,2019.0,27.0,9.0,17.0,1710,21.0,23.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
22.0,2202,12.0,2019.0,14.0,10.0,22.0,2202,34.0,27.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
7.0,0701,3.0,2019.0,11.0,1.0,7.0,0704,40.0,39.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0115,6.0,2019.0,3.0,6.0,1.0,0115,22.0,25.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,5.0,4.0
14.0,1401,6.0,2019.0,21.0,3.0,14.0,1401,30.0,23.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
14.0,1401,7.0,2019.0,3.0,5.0,14.0,1401,26.0,21.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
14.0,1401,7.0,2019.0,8.0,4.0,14.0,1401,29.0,27.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
6.0,0606,1.0,2020.0,16.0,10.0,1.0,0106,31.0,29.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
20.0,2001,1.0,2020.0,6.0,8.0,20.0,2001,43.0,39.0,,,320.0,320.0,3.0,5.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
9.0,0902,2.0,2019.0,7.0,2.0,8.0,0801,31.0,30.0,,,320.0,320.0,3.0,9.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,4.0
1.0,0101,5.0,2019.0,18.0,1.0,2.0,0204,40.0,999.0,,,320.0,320.0,3.0,9.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
14.0,1420,12.0,2019.0,24.0,10.0,15.0,1504,30.0,26.0,,,320.0,320.0,3.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,11.0,2019.0,8.0,11.0,1.0,0101,35.0,42.0,,,320.0,320.0,3.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
14.0,1401,2.0,2020.0,4.0,6.0,14.0,1401,32.0,32.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,4.0,2019.0,26.0,3.0,1.0,0101,38.0,34.0,,,320.0,320.0,3.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
16.0,1615,4.0,2019.0,20.0,2.0,1.0,0101,41.0,44.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,8.0,2019.0,8.0,7.0,8.0,0801,30.0,25.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
14.0,1416,10.0,2019.0,27.0,2.0,14.0,1416,33.0,29.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,1.0,1.0
1.0,0106,10.0,2019.0,25.0,7.0,1.0,0116,31.0,31.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,11.0,2019.0,19.0,6.0,1.0,0101,55.0,27.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,5.0,4.0
11.0,1101,12.0,2019.0,22.0,10.0,11.0,1101,31.0,28.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
1.0,0101,10.0,2019.0,3.0,9.0,1.0,0101,32.0,25.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
6.0,0610,10.0,2019.0,10.0,6.0,6.0,0610,49.0,48.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
1.0,0117,10.0,2019.0,10.0,9.0,1.0,0101,26.0,22.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
19.0,1901,3.0,2019.0,5.0,3.0,16.0,1604,26.0,28.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,1.0
1.0,0117,7.0,2019.0,11.0,6.0,1.0,0101,28.0,29.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,9.0,2019.0,22.0,7.0,1.0,0101,47.0,29.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
18.0,1801,9.0,2019.0,5.0,8.0,18.0,1801,31.0,32.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,10.0,2019.0,12.0,9.0,1.0,0101,45.0,47.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,9.0,4.0
1.0,0101,12.0,2019.0,26.0,11.0,1.0,0101,43.0,34.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
14.0,1420,2.0,2019.0,24.0,1.0,16.0,1601,32.0,35.0,,,320.0,320.0,4.0,5.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0106,3.0,2019.0,13.0,3.0,1.0,0101,34.0,25.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,9.0,2019.0,9.0,7.0,1.0,0102,38.0,36.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0114,9.0,2019.0,28.0,8.0,1.0,0114,26.0,26.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,11.0,2019.0,28.0,10.0,1.0,0101,31.0,31.0,,,320.0,320.0,4.0,2.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
9.0,0901,5.0,2019.0,24.0,4.0,9.0,0901,36.0,25.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,5.0,4.0
11.0,1101,9.0,2019.0,18.0,6.0,11.0,1103,31.0,26.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,4.0,2020.0,7.0,11.0,1.0,0101,55.0,49.0,,,320.0,320.0,4.0,3.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0106,9.0,2019.0,14.0,5.0,1.0,0116,36.0,37.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,1.0,2020.0,17.0,12.0,1.0,0101,54.0,51.0,,,320.0,320.0,4.0,4.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,4.0
1.0,0101,4.0,2019.0,29.0,3.0,1.0,0101,34.0,30.0,,,320.0,320.0,4.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,9.0,9.0
6.0,0614,8.0,2019.0,14.0,8.0,1.0,0106,38.0,999.0,,,320.0,320.0,4.0,1.0,,,Divorcios19.sav,,,52.0,97.0,,,,,,,,,,,,,,,,,,,,2019.0,4.0,9.0
